ID_CLIENTE,SAFRA_REF,INADIMPLENTE
7707459425750676368,2021-07,0.10%
7707459425750676368,2021-07,0.10%
7707459425750676368,2021-07,0.08%
2092588065958607289,2021-07,1.50%
2092588065958607289,2021-07,0.40%
2092588065958607289,2021-07,0.40%
2092588065958607289,2021-07,1.50%
2092588065958607289,2021-07,0.96%
2092588065958607289,2021-07,0.96%
2092588065958607289,2021-07,0.97%
2092588065958607289,2021-07,1.06%
837142477962609471,2021-07,0.53%
837142477962609471,2021-07,0.37%
1329553496073467331,2021-07,7.87%
963687627963462983,2021-07,0.23%
963687627963462983,2021-07,4.47%
963687627963462983,2021-07,0.21%
1617695035450525647,2021-07,0.15%
1617695035450525647,2021-07,0.08%
1617695035450525647,2021-07,0.37%
1617695035450525647,2021-07,0.11%
1617695035450525647,2021-07,0.10%
8596605705893456305,2021-07,3.95%
8596605705893456305,2021-07,5.78%
8596605705893456305,2021-07,3.95%
1088268935649917461,2021-07,12.02%
1088268935649917461,2021-07,12.02%
5460280878923715699,2021-07,0.13%
6969348581033924947,2021-07,0.24%
6969348581033924947,2021-07,0.94%
6969348581033924947,2021-07,0.64%
6969348581033924947,2021-07,20.60%
6969348581033924947,2021-07,0.94%
6969348581033924947,2021-07,0.45%
5758033363847724111,2021-07,0.25%
5758033363847724111,2021-07,0.16%
3382609338395832683,2021-07,0.79%
3382609338395832683,2021-07,0.33%
2408009918678280470,2021-07,0.26%
2408009918678280470,2021-07,0.26%
2408009918678280470,2021-07,0.34%
2408009918678280470,2021-07,0.22%
2408009918678280470,2021-07,0.34%
3543162424793477785,2021-07,3.46%
3543162424793477785,2021-07,0.05%
7710364735942975505,2021-07,62.46%
7710364735942975505,2021-07,2.56%
683445437387317282,2021-07,0.36%
683445437387317282,2021-07,0.36%
683445437387317282,2021-07,0.36%
683445437387317282,2021-07,0.24%
683445437387317282,2021-07,2.28%
683445437387317282,2021-07,0.31%
3228830386980584958,2021-07,1.76%
4641659186059167709,2021-07,0.54%
1717812527056208209,2021-07,3.02%
295375823203017296,2021-07,1.06%
295375823203017296,2021-07,0.59%
295375823203017296,2021-07,0.37%
295375823203017296,2021-07,0.52%
5854364934896993687,2021-07,1.61%
5854364934896993687,2021-07,1.27%
7231408738455755015,2021-07,2.26%
7231408738455755015,2021-07,32.91%
7231408738455755015,2021-07,2.26%
7231408738455755015,2021-07,5.49%
2493688222671282470,2021-07,6.72%
2493688222671282470,2021-07,5.53%
2493688222671282470,2021-07,6.72%
3161361581909316305,2021-07,3.51%
1536087798470875922,2021-07,3.79%
1536087798470875922,2021-07,3.24%
1536087798470875922,2021-07,2.42%
1536087798470875922,2021-07,2.42%
3915426102465954493,2021-07,0.44%
3281818438120834833,2021-07,0.90%
3281818438120834833,2021-07,0.35%
1958660709350677213,2021-07,0.25%
1958660709350677213,2021-07,5.32%
1696462947583294958,2021-07,0.37%
1696462947583294958,2021-07,0.31%
4675067298171588603,2021-07,2.32%
4675067298171588603,2021-07,2.32%
4675067298171588603,2021-07,3.08%
4675067298171588603,2021-07,0.90%
8083157716178259762,2021-07,0.08%
2209806355660046187,2021-07,1.98%
8609211777002937758,2021-07,1.22%
7818340804682162328,2021-07,1.91%
7818340804682162328,2021-07,8.20%
9089528044547831569,2021-07,33.43%
9089528044547831569,2021-07,0.17%
5795100045494475994,2021-07,0.67%
5795100045494475994,2021-07,0.17%
3931892303497206092,2021-07,0.83%
3931892303497206092,2021-07,0.83%
3931892303497206092,2021-07,1.18%
2900002014851776114,2021-07,8.58%
835441927760881602,2021-07,2.65%
835441927760881602,2021-07,2.65%
835441927760881602,2021-07,2.65%
835441927760881602,2021-07,1.86%
8512214463586144353,2021-07,2.17%
8512214463586144353,2021-07,2.63%
8512214463586144353,2021-07,42.29%
8512214463586144353,2021-07,2.63%
8512214463586144353,2021-07,1.89%
8512214463586144353,2021-07,1.36%
1253437108265925705,2021-07,19.08%
1253437108265925705,2021-07,19.08%
1253437108265925705,2021-07,5.61%
5503391736465275980,2021-07,0.52%
2006188298374001315,2021-07,0.50%
2006188298374001315,2021-07,0.19%
2006188298374001315,2021-07,5.69%
3192341047315717823,2021-07,0.76%
5166128847048245697,2021-07,3.09%
5166128847048245697,2021-07,1.25%
8889055492416898333,2021-07,0.41%
8889055492416898333,2021-07,0.96%
8889055492416898333,2021-07,0.70%
1368430815953333691,2021-07,0.27%
3248432590399829766,2021-07,0.08%
3248432590399829766,2021-07,0.08%
1117184216453911295,2021-07,2.97%
1117184216453911295,2021-07,2.97%
1117184216453911295,2021-07,2.97%
2771214050521171719,2021-07,1.06%
2771214050521171719,2021-07,0.54%
8503092146854371576,2021-07,28.32%
8503092146854371576,2021-07,0.59%
7692335720341018458,2021-07,2.97%
7692335720341018458,2021-07,14.38%
93982185886107798,2021-07,1.74%
93982185886107798,2021-07,1.74%
93982185886107798,2021-07,0.30%
7471183491728700531,2021-07,2.72%
5274777191770957761,2021-07,7.90%
5274777191770957761,2021-07,14.32%
175003104385133396,2021-07,29.05%
175003104385133396,2021-07,0.73%
1637960623843047520,2021-07,1.32%
1637960623843047520,2021-07,1.29%
1637960623843047520,2021-07,7.33%
1637960623843047520,2021-07,1.59%
4043546053926060305,2021-07,5.38%
4043546053926060305,2021-07,1.41%
4043546053926060305,2021-07,0.90%
4043546053926060305,2021-07,0.76%
4043546053926060305,2021-07,1.43%
1778014915038250584,2021-07,1.92%
7347715771145302549,2021-07,0.07%
7347715771145302549,2021-07,0.07%
7347715771145302549,2021-07,0.08%
7347715771145302549,2021-07,0.19%
7347715771145302549,2021-07,0.06%
1891145854263312840,2021-07,9.12%
1002362614649347438,2021-07,3.04%
7787306805605072964,2021-07,2.47%
4714214581184951490,2021-07,3.78%
7395696797140470088,2021-07,1.18%
7395696797140470088,2021-07,2.08%
7395696797140470088,2021-07,2.08%
8919892162361650175,2021-07,4.36%
8313765100460016738,2021-07,2.61%
8313765100460016738,2021-07,3.87%
39547025441582855,2021-07,86.34%
662944582644865942,2021-07,1.49%
8784237149961904,2021-07,6.62%
8784237149961904,2021-07,18.54%
1977574645216036803,2021-07,92.77%
3713742318997880410,2021-07,1.15%
3713742318997880410,2021-07,0.72%
2808145376905474927,2021-07,65.63%
2808145376905474927,2021-07,3.19%
4566920105008626302,2021-07,2.73%
4566920105008626302,2021-07,1.88%
4566920105008626302,2021-07,1.74%
1106971614386004604,2021-07,0.11%
2772135008486239291,2021-07,3.50%
2772135008486239291,2021-07,6.83%
8505870778358741102,2021-07,2.45%
8505870778358741102,2021-07,1.69%
8505870778358741102,2021-07,1.10%
8505870778358741102,2021-07,1.61%
8505870778358741102,2021-07,1.65%
2530707686830644666,2021-07,0.46%
2530707686830644666,2021-07,0.92%
2530707686830644666,2021-07,0.90%
7403979270048469991,2021-07,21.13%
7403979270048469991,2021-07,0.30%
4995217181024687397,2021-07,0.12%
4995217181024687397,2021-07,0.19%
2302464746243069589,2021-07,8.42%
2302464746243069589,2021-07,77.91%
3338087778895249031,2021-07,57.09%
5503073374822479037,2021-07,0.20%
8400764778654490278,2021-07,0.78%
5200455618694210402,2021-07,1.11%
3536704882799524586,2021-07,1.32%
3536704882799524586,2021-07,1.01%
2535803443850893368,2021-07,18.20%
5606267905834401873,2021-07,0.39%
5606267905834401873,2021-07,0.25%
5606267905834401873,2021-07,11.19%
5606267905834401873,2021-07,0.35%
121658372387044248,2021-07,0.65%
121658372387044248,2021-07,0.55%
511305041047444825,2021-07,0.11%
8480109508191086169,2021-07,1.96%
2951563549197799278,2021-07,11.61%
2951563549197799278,2021-07,11.61%
2951563549197799278,2021-07,7.22%
8343941262792249232,2021-07,1.12%
8343941262792249232,2021-07,1.12%
8343941262792249232,2021-07,0.59%
3480297543931395935,2021-07,0.49%
3480297543931395935,2021-07,0.49%
3480297543931395935,2021-07,0.68%
3480297543931395935,2021-07,0.66%
3480297543931395935,2021-07,0.97%
7920896580423665241,2021-07,4.10%
2322847438374159400,2021-07,27.76%
2322847438374159400,2021-07,27.76%
8090492548102964782,2021-07,6.56%
8090492548102964782,2021-07,6.56%
113538242419211987,2021-07,0.13%
6546850858912852316,2021-07,0.71%
6546850858912852316,2021-07,0.64%
2382123267535341265,2021-07,58.10%
2382123267535341265,2021-07,58.10%
2382123267535341265,2021-07,74.64%
2382123267535341265,2021-07,3.56%
2382123267535341265,2021-07,4.92%
2382123267535341265,2021-07,70.20%
1951407691087813358,2021-07,5.34%
1951407691087813358,2021-07,1.82%
1951407691087813358,2021-07,3.35%
2658946240987854807,2021-07,0.67%
2658946240987854807,2021-07,0.67%
2658946240987854807,2021-07,0.51%
1698828605814171242,2021-07,0.47%
1698828605814171242,2021-07,0.47%
3027683745465216663,2021-07,0.07%
3027683745465216663,2021-07,2.31%
3027683745465216663,2021-07,0.07%
5122095358293179297,2021-07,16.91%
5122095358293179297,2021-07,78.91%
5136739522477907100,2021-07,3.83%
5136739522477907100,2021-07,6.03%
3258345688897172820,2021-07,14.66%
3258345688897172820,2021-07,18.65%
5263285038415073073,2021-07,0.52%
5371387005775513675,2021-07,1.40%
5371387005775513675,2021-07,83.56%
5371387005775513675,2021-07,93.84%
3538481420098344176,2021-07,61.74%
3731278848600349375,2021-07,0.17%
2119292203323657032,2021-07,25.60%
2119292203323657032,2021-07,6.19%
3382624494518753363,2021-07,8.82%
3382624494518753363,2021-07,90.81%
3382624494518753363,2021-07,8.82%
3382624494518753363,2021-07,10.18%
1788369195969129749,2021-07,1.52%
1272921915900711149,2021-07,5.19%
7779268298304613772,2021-07,0.74%
4414438591613884911,2021-07,1.24%
4414438591613884911,2021-07,1.84%
4414438591613884911,2021-07,1.24%
7120090169052575663,2021-07,0.07%
7120090169052575663,2021-07,0.08%
7176848230239877915,2021-07,0.31%
7176848230239877915,2021-07,0.19%
7176848230239877915,2021-07,27.12%
191536915328669008,2021-07,13.43%
4919908458022265747,2021-07,1.33%
4919908458022265747,2021-07,34.64%
4018182555897034052,2021-07,1.44%
4018182555897034052,2021-07,4.18%
6909701795322574613,2021-07,0.78%
6145308913889808258,2021-07,89.13%
6145308913889808258,2021-07,1.45%
8548612698724688238,2021-07,0.39%
8828303152301461681,2021-07,0.12%
8828303152301461681,2021-07,0.41%
8828303152301461681,2021-07,0.09%
7182085930008391174,2021-07,3.99%
7182085930008391174,2021-07,1.09%
8662923640484889291,2021-07,0.32%
6643358471662528195,2021-07,0.21%
6643358471662528195,2021-07,0.10%
2201150681962815877,2021-07,0.24%
2201150681962815877,2021-07,0.16%
5893903674205161232,2021-07,1.97%
5893903674205161232,2021-07,5.21%
5893903674205161232,2021-07,1.97%
1357573192598249600,2021-07,4.90%
1357573192598249600,2021-07,3.93%
4588313530969303734,2021-07,42.66%
4588313530969303734,2021-07,4.55%
4588313530969303734,2021-07,5.80%
4588313530969303734,2021-07,6.14%
4527499691197377217,2021-07,1.18%
3668905663669864663,2021-07,0.79%
3668905663669864663,2021-07,0.77%
1674864668198542837,2021-07,65.93%
1674864668198542837,2021-07,54.29%
1477629972594346481,2021-07,0.32%
1477629972594346481,2021-07,7.12%
1477629972594346481,2021-07,0.32%
5958664040344043635,2021-07,0.09%
5082813456193598086,2021-07,11.94%
5082813456193598086,2021-07,3.30%
5048392903148444335,2021-07,2.07%
1579681122696922043,2021-07,0.84%
5440313607363845188,2021-07,3.10%
5440313607363845188,2021-07,0.31%
1613152204777372951,2021-07,3.93%
4210463673385510745,2021-07,98.25%
4210463673385510745,2021-07,1.27%
1683619849073499603,2021-07,0.13%
1683619849073499603,2021-07,0.29%
5358243820364010940,2021-07,7.60%
5358243820364010940,2021-07,0.48%
7949169060790541229,2021-07,7.67%
8724731934863284019,2021-07,1.54%
8724731934863284019,2021-07,1.54%
8724731934863284019,2021-07,1.54%
8724731934863284019,2021-07,1.35%
1741049493106216406,2021-07,26.73%
6337915293429442229,2021-07,5.69%
4635578010631860111,2021-07,6.49%
3118683330911759410,2021-07,1.31%
3118683330911759410,2021-07,0.47%
7719481195372677540,2021-07,3.57%
7719481195372677540,2021-07,1.44%
8374461419511631785,2021-07,0.77%
8374461419511631785,2021-07,10.15%
1678680306005074426,2021-07,36.33%
1678680306005074426,2021-07,19.61%
1678680306005074426,2021-07,12.12%
8487807876567995441,2021-07,72.32%
8487807876567995441,2021-07,0.17%
8487807876567995441,2021-07,0.49%
3698481516392183789,2021-07,1.87%
5198904647759787695,2021-07,0.12%
3275327267689584006,2021-07,2.55%
3386019519917828299,2021-07,0.44%
8196449005061156808,2021-07,2.30%
7665801401860589626,2021-07,3.10%
6020593949794792044,2021-07,1.50%
6020593949794792044,2021-07,4.06%
234898976850399181,2021-07,8.82%
4817816966382229074,2021-07,0.30%
4817816966382229074,2021-07,0.24%
4817816966382229074,2021-07,0.24%
4817816966382229074,2021-07,0.16%
4817816966382229074,2021-07,0.21%
3511416927745338332,2021-07,2.10%
3511416927745338332,2021-07,0.44%
3511416927745338332,2021-07,0.44%
3511416927745338332,2021-07,0.42%
3511416927745338332,2021-07,0.39%
3511416927745338332,2021-07,0.39%
3511416927745338332,2021-07,0.35%
2335982750277990437,2021-07,0.40%
4090195792518021727,2021-07,6.78%
9101617110967101591,2021-07,0.63%
6681781879793693802,2021-07,0.38%
4284129442855564250,2021-07,18.69%
9052787288251876909,2021-07,0.11%
940214356651040716,2021-07,0.23%
3045840317107313913,2021-07,0.05%
7142043104834932013,2021-07,8.57%
4785355632922927313,2021-07,3.56%
4785355632922927313,2021-07,5.21%
4956614249204803652,2021-07,4.92%
4956614249204803652,2021-07,81.47%
4956614249204803652,2021-07,17.20%
7200509200540839533,2021-07,3.02%
7200509200540839533,2021-07,8.01%
4614484019183480654,2021-07,0.61%
2377020220794016532,2021-07,58.01%
1273229638516517354,2021-07,19.57%
5522764880180045081,2021-07,5.75%
180672270337706285,2021-07,11.54%
180672270337706285,2021-07,26.19%
180672270337706285,2021-07,26.19%
2088532321693492263,2021-07,1.40%
326257359176916767,2021-07,0.06%
5901769182336230217,2021-07,67.81%
5517114603826429870,2021-07,0.62%
5517114603826429870,2021-07,3.31%
5517114603826429870,2021-07,0.62%
5517114603826429870,2021-07,0.27%
1069093308328204542,2021-07,0.06%
7770458886439606839,2021-07,0.44%
7968118679747232249,2021-07,4.33%
6810366761249506182,2021-07,1.56%
792560389712312178,2021-07,0.29%
792560389712312178,2021-07,0.06%
287529573188507001,2021-07,0.10%
7330131219998265639,2021-07,0.34%
4831988987853936627,2021-07,0.11%
3279417303675586812,2021-07,0.20%
7828430488099134389,2021-07,2.58%
5429414161455643517,2021-07,9.29%
3516294920850464913,2021-07,0.43%
6617479989097680138,2021-07,0.13%
7031913170099381454,2021-07,3.05%
2380458252615213706,2021-07,0.11%
4862285428951244424,2021-07,0.05%
3384356870037163810,2021-07,3.79%
2179772649873197365,2021-07,1.37%
1874387298050692165,2021-07,0.24%
2677901391425651891,2021-07,0.15%
7246466789138290692,2021-07,1.21%
1272921915900711149,2021-07,0.29%
1272921915900711149,2021-08,0.96%
2951563549197799278,2021-07,5.41%
2951563549197799278,2021-07,5.48%
2951563549197799278,2021-07,6.38%
2951563549197799278,2021-08,50.70%
5166128847048245697,2021-07,4.91%
5166128847048245697,2021-08,2.72%
5274777191770957761,2021-07,17.95%
5274777191770957761,2021-08,1.75%
2988042199057874759,2021-07,0.22%
2988042199057874759,2021-07,0.09%
2988042199057874759,2021-07,0.08%
2988042199057874759,2021-07,0.07%
2988042199057874759,2021-08,0.06%
2988042199057874759,2021-08,28.69%
2988042199057874759,2021-08,0.10%
4593070249039532001,2021-07,1.03%
4593070249039532001,2021-07,0.11%
4593070249039532001,2021-07,3.62%
4593070249039532001,2021-08,0.43%
924957821424248698,2021-07,0.25%
924957821424248698,2021-07,0.67%
924957821424248698,2021-07,0.29%
924957821424248698,2021-07,0.50%
924957821424248698,2021-08,0.06%
924957821424248698,2021-08,0.07%
924957821424248698,2021-08,0.22%
924957821424248698,2021-08,0.08%
968199235777440720,2021-07,1.65%
968199235777440720,2021-07,1.64%
968199235777440720,2021-07,0.93%
968199235777440720,2021-07,0.52%
968199235777440720,2021-07,0.20%
968199235777440720,2021-08,0.48%
968199235777440720,2021-08,0.48%
968199235777440720,2021-08,0.48%
968199235777440720,2021-08,51.37%
968199235777440720,2021-08,0.39%
968199235777440720,2021-08,0.59%
968199235777440720,2021-08,1.31%
6330043096034525408,2021-07,1.83%
6330043096034525408,2021-07,0.66%
6330043096034525408,2021-08,16.26%
6330043096034525408,2021-08,96.10%
1637960623843047520,2021-07,0.90%
1637960623843047520,2021-07,33.71%
1637960623843047520,2021-07,1.02%
1637960623843047520,2021-07,1.02%
1637960623843047520,2021-07,1.02%
1637960623843047520,2021-07,1.41%
1637960623843047520,2021-08,1.25%
1637960623843047520,2021-08,2.47%
1637960623843047520,2021-08,1.80%
1637960623843047520,2021-08,1.80%
1637960623843047520,2021-08,59.40%
1477629972594346481,2021-07,0.15%
1477629972594346481,2021-08,0.58%
1477629972594346481,2021-08,35.49%
1477629972594346481,2021-08,0.75%
8733525963966339207,2021-07,1.52%
8733525963966339207,2021-07,75.34%
8733525963966339207,2021-07,1.11%
8733525963966339207,2021-07,2.48%
8733525963966339207,2021-07,1.80%
8733525963966339207,2021-07,3.45%
8733525963966339207,2021-07,0.86%
8733525963966339207,2021-08,0.42%
8733525963966339207,2021-08,0.42%
8733525963966339207,2021-08,22.61%
8733525963966339207,2021-08,0.42%
2554972344348383830,2021-07,0.49%
2771214050521171719,2021-07,0.25%
2771214050521171719,2021-07,0.22%
2771214050521171719,2021-07,0.30%
2771214050521171719,2021-07,0.21%
2771214050521171719,2021-07,0.11%
2771214050521171719,2021-08,0.06%
2771214050521171719,2021-08,0.08%
2658946240987854807,2021-07,1.69%
2658946240987854807,2021-07,1.68%
2658946240987854807,2021-07,0.96%
2658946240987854807,2021-07,0.96%
2658946240987854807,2021-08,1.05%
6547707428090179960,2021-07,0.48%
6547707428090179960,2021-07,0.55%
6547707428090179960,2021-07,0.24%
6547707428090179960,2021-08,0.09%
8662923640484889291,2021-07,0.29%
8662923640484889291,2021-07,0.25%
6582676833651678345,2021-07,1.92%
6582676833651678345,2021-07,2.81%
6582676833651678345,2021-08,2.72%
6582676833651678345,2021-08,7.40%
6582676833651678345,2021-08,2.51%
6582676833651678345,2021-08,1.72%
6582676833651678345,2021-08,7.40%
6582676833651678345,2021-08,2.10%
2532435113844289043,2021-07,0.22%
2532435113844289043,2021-07,0.22%
2532435113844289043,2021-07,0.22%
2532435113844289043,2021-07,0.38%
2532435113844289043,2021-07,0.38%
2532435113844289043,2021-08,0.61%
2532435113844289043,2021-08,0.61%
2532435113844289043,2021-08,0.37%
2532435113844289043,2021-08,0.60%
8889055492416898333,2021-07,0.59%
8889055492416898333,2021-08,0.12%
8889055492416898333,2021-08,0.18%
8889055492416898333,2021-08,0.42%
8889055492416898333,2021-08,0.88%
1678680306005074426,2021-07,2.38%
6916556752218696485,2021-07,0.05%
6916556752218696485,2021-07,0.03%
6916556752218696485,2021-07,0.02%
6916556752218696485,2021-07,0.07%
6916556752218696485,2021-07,0.06%
6916556752218696485,2021-07,0.07%
6916556752218696485,2021-07,0.06%
6916556752218696485,2021-07,0.08%
6916556752218696485,2021-07,0.05%
6916556752218696485,2021-07,0.12%
6916556752218696485,2021-07,0.01%
6916556752218696485,2021-07,0.03%
